REACTIONS
ENTRY;DATABASE ID;EQUATION;Lower FLUX bound;Upper FLUX bound;Min FLUX;Max FLUX
830;rxn02200_c0;cpd00954_c0 + ABEE_c0 => H2O_c0 + cpd00683_c0;0;1000;0.000471748;0.00471748
831;rxn00299_c0;H2O_c0 + GTP_c0 => H+_c0 + Formate_c0 + cpd02978_c0;0;1000;0.000471748;0.00471748
832;rxn05744_c0;17 H+_c0 + cpd00022_c0 + 12 NADPH_c0 + 6 cpd00070_c0 => 7 CoA_c0 + 5 H2O_c0 + 6 CO2_c0 + 12 NADP_c0 + cpd03847_c0;0;1000;0.00254025;0.0254025
833;rxn05405_c0;H+_c0 + NADPH_c0 + cpd11541_c0 => NADP_c0 + cpd11542_c0;0;1000;0.00432595;0.0432595
834;rxn00440_c0;ATP_c0 + Thiamin_c0 => H+_c0 + AMP_c0 + TPP_c0;0;1000;0.000157249;0.00157249
835;rxn05397_c0;H+_c0 + NADPH_c0 + cpd11533_c0 => NADP_c0 + cpd11534_c0;0;1000;0.00432595;0.0432595
836;rxn00676_c0;cpd00022_c0 + cpd00086_c0 => CoA_c0 + cpd02124_c0;0;1000;0.00432595;0.0432595
837;rxn00851_c0;ATP_c0 + 2 cpd00117_c0 => H+_c0 + cpd00009_c0 + ADP_c0 + Ala-Ala_c0;0;1000;0.00127012;0.0127012
838;rxn05618_c0;H+_e0[e] + Mn2+_e0[e] => H+_c0 + Mn2+_c0;0;1000;0.000157249;0.00157249
839;rxn05406_c0;cpd11542_c0 => H2O_c0 + cpd11543_c0;0;1000;0.00432595;0.0432595
840;rxn05367_c0;cpd11503_c0 + cpd11492_c0 => CO2_c0 + ACP_c0 + cpd11504_c0;0;1000;0.00432595;0.0432595
841;rxn08711_c0;cpd03831_c0 + cpd15485_c0 => ADP_c0 + cpd15484_c0;0;1000;0.00127012;0.0127012
842;rxn03536_c0;ATP_c0 + cpd03918_c0 => H+_c0 + ADP_c0 + cpd03919_c0;0;1000;0.000157249;0.00157249
843;rxn08688_c0;2 O2_c0 + H2S_c0 <= H+_c0 + Sulfate_c0;-1000;-0;-0.111434;-0.0111434
844;rxn11946_c0;cpd00017_c0 + cpd03449_c0 => H+_c0 + cpd15560_c0 + cpd00019_c0;0;1000;0.000157249;0.00157249
845;rxn02155_c0;ATP_c0 + cpd00873_c0 => PPi_c0 + cpd00638_c0;0;1000;0.000314498;0.00314498
846;rxn01187_c0;cpd00009_c0 + cpd00198_c0 => H2O_c0 + cpd00102_c0 + cpd00196_c0;0;1000;0.238752;2.625
847;rxn02832_c0;H2O_c0 + cpd01772_c0 <= SHCHC_c0;-1000;-0;-0.00314498;-0.000314498
848;rxn10205_c0;cpd00080_c0 + fa11coa_c0 => CoA_c0 + cpd15671_c0;0;1000;0.00216298;0.0216298
849;rxn02287_c0;2 cpd00017_c0 + cpd00774_c0 => H+_c0 + 2 cpd00019_c0 + cpd01620_c0;0;1000;0.000157249;0.00157249
850;rxn05399_c0;H+_c0 + NADPH_c0 + cpd11535_c0 => NADP_c0 + cpd11536_c0;0;1000;0.00432595;0.0432595
851;rxn02831_c0;ATP_c0 + CoA_c0 + cpd01772_c0 => H+_c0 + PPi_c0 + AMP_c0 + cpd02021_c0;0;1000;0.000314498;0.00314498
852;rxn01964_c0;cpd00054_c0 + cpd02210_c0 => H2O_c0 + cpd00102_c0 + cpd00065_c0;0;1000;0.000755587;0.00755587
853;rxn05441_c0;H+_c0 + NADH_c0 + cpd11531_c0 => NAD_c0 + cpd11532_c0;0;1000;0.00432595;0.0432595
854;rxn05362_c0;H+_c0 + NADPH_c0 + cpd11498_c0 => NADP_c0 + cpd11499_c0;0;1000;0.00432595;0.0432595
855;rxn10259_c0;cpd00080_c0 + cpd15683_c0 => CMP_c0 + cpd15716_c0;0;1000;0.00162223;0.0162223
856;rxn05651_c0;H+_e0[e] + Sulfate_e0[e] => H+_c0 + Sulfate_c0;0;1000;0.0113007;0.113007
857;rxn02175_c0;ATP_c0 + cpd00834_c0 => PPi_c0 + cpd00655_c0;0;1000;0.000157249;0.00157249
858;rxn05375_c0;cpd11492_c0 + cpd11511_c0 => CO2_c0 + ACP_c0 + cpd11512_c0;0;1000;0.00432595;0.0432595
859;bio1;40.1102 ATP_c0 + 0.50987 Glycine_c0 + 0.00309647 GSH_c0 + 0.00309647 cpd00017_c0 + 0.127801 cpd00060_c0 + 0.179456 cpd00054_c0 + 0.00309647 CoA_c0 + 35.5403 H2O_c0 + 0.285438 cpd00039_c0 + cpd17042_c0 + 0.200831 cpd00041_c0 + 0.0162739 dCTP_c0 + 0.00309647 NAD_c0 + 0.219088 cpd00023_c0 + 0.00309647 ACP_c0 + 0.00309647 NADP_c0 + 0.00309647 cpd00345_c0 + 0.0157672 dATP_c0 + 0.154519 cpd00066_c0 + 0.427934 cpd00035_c0 + 0.010648 cpd15533_c0 + 0.00309647 cpd00087_c0 + 0.246697 cpd00051_c0 + 0.0157672 TTP_c0 + 0.184355 cpd00129_c0 + 0.135407 GTP_c0 + 0.120677 cpd00069_c0 + 0.00309647 cpd15560_c0 + 0.219088 cpd00053_c0 + 0.241799 cpd00322_c0 + 0.211073 cpd00161_c0 + 0.0908319 UTP_c0 + 0.0761465 cpd00084_c0 + 0.0472019 cpd00065_c0 + 0.375389 cpd00107_c0 + 0.0162739 dGTP_c0 + cpd17041_c0 + 0.010648 cpd15540_c0 + 0.010648 cpd15722_c0 + 0.00309647 Mg_c0 + 0.00309647 Cl-_c0 + 0.010648 cpd15723_c0 + 0.00309647 cpd00016_c0 + 0.0841036 CTP_c0 + 0.00309647 cpd00166_c0 + 0.00309647 fe3_c0 + 0.00309647 cpd00118_c0 + 0.0792636 cpd00119_c0 + 0.352233 cpd00156_c0 + 0.00309647 cpd15500_c0 + 0.010648 cpd15696_c0 + 0.010648 cpd15695_c0 + 0.200831 cpd00132_c0 + 0.00309647 Cu2+_c0 + 0.00309647 cpd00264_c0 + 0.010648 cpd15794_c0 + 0.00309647 FAD_c0 + 0.00309647 cpd00201_c0 + cpd17043_c0 + 0.010648 cpd15795_c0 + 0.00309647 Zn2+_c0 + 0.00309647 Co2+_c0 + 0.0250106 cpd15665_c0 + 0.0250106 cpd02229_c0 + 0.00309647 cpd00557_c0 + 0.00309647 Fe2+_c0 + 0.00309647 cpd00220_c0 + 0.0250106 cpd15432_c0 + 0.00309647 cpd15352_c0 + 0.00309647 Ca2+_c0 + 0.00309647 K+_c0 + 0.00309647 Heme_c0 + 0.010648 cpd15793_c0 + 0.00309647 TPP_c0 + 0.00309647 Mn2+_c0 + 0.00309647 Sulfate_c0 => 40 H+_c0 + 39.9969 cpd00009_c0 + 40 ADP_c0 + 0.4846 PPi_c0 + 0.00309647 cpd01997_c0 + 0.00309647 apo-ACP_c0 + 0.00309647 cpd03422_c0 + 0.0250106 cpd15666_c0 + Biomass_c0;0;1000;0.0507834;0.507834
860;bio1_cpd00166_c0;0.0001 cpd01997_c0 + 0.0001 cpd03422_c0 => 0.0001 cpd00166_c0;0;1000;0;1000
861;bio1_cpd00017_c0; => 0.0001 cpd00017_c0;0;1000;0;1000
862;bio1_cpd00345_c0; => 0.0001 cpd00345_c0;0;1000;0;1000
863;bio1_cpd00557_c0; => 0.0001 cpd00557_c0;0;1000;0;1000
864;bio1_cpd15665_c0;0.0001 cpd15666_c0 => 0.0001 cpd15665_c0;0;1000;0;1000
865;bio1_cpd17042_c0; => 0.0001 cpd17042_c0;0;1000;0;1000
866;bio1_cpd02229_c0; => 0.0001 cpd02229_c0;0;1000;0;1000
867;bio1_cpd00054_c0;0.0001 H2O_c0 => 0.0001 cpd00054_c0;0;1000;0;1000
868;bio1_cpd15695_c0; => 0.0001 cpd15695_c0;0;1000;0;1000
869;bio1_cpd00322_c0;0.0001 H2O_c0 => 0.0001 cpd00322_c0;0;1000;0;1000
870;bio1_cpd00087_c0; => 0.0001 cpd00087_c0;0;1000;0;1000
871;bio1_cpd15795_c0; => 0.0001 cpd15795_c0;0;1000;0;1000
872;bio1_cpd15560_c0; => 0.0001 cpd15560_c0;0;1000;0;1000
873;bio1_cpd15540_c0; => 0.0001 cpd15540_c0;0;1000;0;1000
874;bio1_cpd00053_c0;0.0001 H2O_c0 => 0.0001 cpd00053_c0;0;1000;0;1000
875;bio1_cpd15696_c0; => 0.0001 cpd15696_c0;0;1000;0;1000
876;bio1_cpd00241_c0;0.0001 PPi_c0 => 0.0001 dGTP_c0;0;1000;0;1000
877;bio1_cpd00038_c0;0.0001 PPi_c0 => 0.0001 GTP_c0;0;1000;0;1000
878;bio1_cpd00161_c0;0.0001 H2O_c0 => 0.0001 cpd00161_c0;0;1000;0;1000
879;bio1_cpd00063_c0; => 0.0001 Ca2+_c0;0;1000;0;1000
880;bio1_cpd00023_c0;0.0001 H2O_c0 => 0.0001 cpd00023_c0;0;1000;0;1000
881;bio1_cpd00048_c0; => 0.0001 Sulfate_c0;0;1000;0;1000
882;bio1_cpd00030_c0; => 0.0001 Mn2+_c0;0;1000;0;1000
883;bio1_cpd00016_c0; => 0.0001 cpd00016_c0;0;1000;0;1000
884;bio1_cpd00062_c0;0.0001 PPi_c0 => 0.0001 UTP_c0;0;1000;0;1000
885;bio1_cpd00052_c0;0.0001 PPi_c0 => 0.0001 CTP_c0;0;1000;0;1000
886;bio1_cpd00066_c0;0.0001 H2O_c0 => 0.0001 cpd00066_c0;0;1000;0;1000
887;bio1_cpd00099_c0; => 0.0001 Cl-_c0;0;1000;0;1000
888;bio1_cpd00149_c0; => 0.0001 Co2+_c0;0;1000;0;1000
889;bio1_cpd00119_c0;0.0001 H2O_c0 => 0.0001 cpd00119_c0;0;1000;0;1000
890;bio1_cpd00034_c0; => 0.0001 Zn2+_c0;0;1000;0;1000
891;bio1_cpd00039_c0;0.0001 H2O_c0 => 0.0001 cpd00039_c0;0;1000;0;1000
892;bio1_cpd00010_c0; => 0.0001 CoA_c0;0;1000;0;1000
893;bio1_cpd00220_c0; => 0.0001 cpd00220_c0;0;1000;0;1000
894;bio1_cpd10516_c0; => 0.0001 fe3_c0;0;1000;0;1000
895;bio1_cpd00028_c0; => 0.0001 Heme_c0;0;1000;0;1000
896;bio1_cpd00015_c0; => 0.0001 FAD_c0;0;1000;0;1000
897;bio1_cpd00084_c0;0.0001 H2O_c0 => 0.0001 cpd00084_c0;0;1000;0;1000
898;bio1_cpd15352_c0; => 0.0001 cpd15352_c0;0;1000;0;1000
899;bio1_cpd00042_c0; => 0.0001 GSH_c0;0;1000;0;1000
900;bio1_cpd15432_c0; => 0.0001 cpd15432_c0;0;1000;0;1000
901;bio1_cpd00058_c0; => 0.0001 Cu2+_c0;0;1000;0;1000
902;bio1_cpd15722_c0; => 0.0001 cpd15722_c0;0;1000;0;1000
903;bio1_cpd15500_c0; => 0.0001 cpd15500_c0;0;1000;0;1000
904;bio1_cpd00132_c0;0.0001 H2O_c0 => 0.0001 cpd00132_c0;0;1000;0;1000
905;bio1_cpd00035_c0;0.0001 H2O_c0 => 0.0001 cpd00035_c0;0;1000;0;1000
906;bio1_cpd00156_c0;0.0001 H2O_c0 => 0.0001 cpd00156_c0;0;1000;0;1000
907;bio1_cpd15794_c0; => 0.0001 cpd15794_c0;0;1000;0;1000
908;bio1_cpd00115_c0;0.0001 PPi_c0 => 0.0001 dATP_c0;0;1000;0;1000
909;bio1_cpd00107_c0;0.0001 H2O_c0 => 0.0001 cpd00107_c0;0;1000;0;1000
910;bio1_cpd00069_c0;0.0001 H2O_c0 => 0.0001 cpd00069_c0;0;1000;0;1000
911;bio1_cpd00056_c0; => 0.0001 TPP_c0;0;1000;0;1000
912;bio1_cpd11493_c0;0.0001 apo-ACP_c0 => 0.0001 ACP_c0;0;1000;0;1000
913;bio1_cpd15723_c0; => 0.0001 cpd15723_c0;0;1000;0;1000
914;bio1_cpd00356_c0;0.0001 PPi_c0 => 0.0001 dCTP_c0;0;1000;0;1000
915;bio1_cpd00201_c0; => 0.0001 cpd00201_c0;0;1000;0;1000
916;bio1_cpd00254_c0; => 0.0001 Mg_c0;0;1000;0;1000
917;bio1_cpd00205_c0; => 0.0001 K+_c0;0;1000;0;1000
918;bio1_cpd00118_c0; => 0.0001 cpd00118_c0;0;1000;0;1000
919;bio1_cpd00002_c0;0.0001 PPi_c0 => 0.0001 ATP_c0;0;1000;0;1000
920;bio1_cpd00264_c0; => 0.0001 cpd00264_c0;0;1000;0;1000
921;bio1_cpd00003_c0; => 0.0001 NAD_c0;0;1000;0;1000
922;bio1_cpd15533_c0; => 0.0001 cpd15533_c0;0;1000;0;1000
923;bio1_cpd00129_c0;0.0001 H2O_c0 => 0.0001 cpd00129_c0;0;1000;0;1000
924;bio1_cpd00041_c0;0.0001 H2O_c0 => 0.0001 cpd00041_c0;0;1000;0;1000
925;bio1_cpd00001_c0; => 0.0001 H2O_c0;0;1000;0;1000
926;bio1_cpd00033_c0;0.0001 H2O_c0 => 0.0001 Glycine_c0;0;1000;0;1000
927;bio1_cpd00065_c0;0.0001 H2O_c0 => 0.0001 cpd00065_c0;0;1000;0;1000
928;bio1_cpd17043_c0; => 0.0001 cpd17043_c0;0;1000;0;1000
929;bio1_cpd00006_c0; => 0.0001 NADP_c0;0;1000;0;1000
930;bio1_cpd00051_c0;0.0001 H2O_c0 => 0.0001 cpd00051_c0;0;1000;0;1000
931;bio1_cpd17041_c0; => 0.0001 cpd17041_c0;0;1000;0;1000
932;bio1_cpd00357_c0;0.0001 PPi_c0 => 0.0001 TTP_c0;0;1000;0;1000
933;bio1_cpd00060_c0;0.0001 H2O_c0 => 0.0001 cpd00060_c0;0;1000;0;1000
934;bio1_cpd10515_c0; => 0.0001 Fe2+_c0;0;1000;0;1000
935;bio1_cpd15793_c0; => 0.0001 cpd15793_c0;0;1000;0;1000
